Jurisdiction,Year,Flow,CO2_em_sharesec,ETS_ew_price_sector_2019USD,Tax_ew_price_sector_2019USD,Total_ew_price_sector_2019USD
Sweden,2013,ABFLOW042,0.689452952842662,0.0,0.0,0.0
Sweden,2014,ABFLOW001,0.9378231826226993,0.0,0.0,0.0
Sweden,2014,ABFLOW002,0.6172156473951436,0.0,0.0,0.0
Sweden,2014,ABFLOW003,1.0,7.348950418397056,0.0,7.348950418397056
Sweden,2014,ABFLOW004,0.6076813830237087,4.465820354024185,0.0,4.465820354024185
Sweden,2014,ABFLOW005,0.7281743004485675,5.351316829947483,0.0,5.351316829947483
Sweden,2014,ABFLOW006,0.0,0.0,0.0,0.0
Sweden,2014,ABFLOW007,1.0,0.0,0.0,0.0
Sweden,2014,ABFLOW008,0.0,0.0,0.0,0.0
Sweden,2014,ABFLOW009,1.0,0.0,0.0,0.0
Sweden,2014,ABFLOW010,0.0,0.0,0.0,0.0
Sweden,2014,ABFLOW011,1.0,7.348950418397056,145.80060043812853,153.1495508565256
Sweden,2014,ABFLOW012,1.0,7.348950418397056,0.0,7.348950418397056
Sweden,2014,ABFLOW013,0.9999999999999998,7.348950418397055,0.0,7.348950418397055
Sweden,2014,ABFLOW014,0.0,0.0,0.0,0.0
Sweden,2014,ABFLOW015,1.0,0.0,0.0,0.0
Sweden,2014,ABFLOW016,1.0,7.348950418397056,0.0,7.348950418397056
Sweden,2014,ABFLOW017,1.0,7.348950418397056,0.0,7.348950418397056
Sweden,2014,ABFLOW018,1.0,7.348950418397056,0.0,7.348950418397056
Sweden,2014,ABFLOW019,1.0,7.348950418397056,0.0,7.348950418397056
Sweden,2014,ABFLOW020,1.0,7.348950418397056,0.0,7.348950418397056
Sweden,2014,ABFLOW021,1.0,7.348950418397056,0.0,7.348950418397056
Sweden,2014,ABFLOW022,1.0,7.348950418397056,0.0,7.348950418397056
Sweden,2014,ABFLOW023,1.0,7.348950418397056,0.0,7.348950418397056
Sweden,2014,ABFLOW024,1.0,7.348950418397057,0.0,7.348950418397057
Sweden,2014,ABFLOW025,1.0,7.348950418397056,0.0,7.348950418397056
Sweden,2014,ABFLOW026,1.0,7.348950418397056,0.0,7.348950418397056
Sweden,2014,ABFLOW027,1.0,0.0,0.0,0.0
Sweden,2014,ABFLOW028,1.0,0.0,145.80060043812855,145.80060043812855
Sweden,2014,ABFLOW029,1.0,7.348950418397056,0.0,7.348950418397056
Sweden,2014,ABFLOW030,1.0,0.0,0.0,0.0
Sweden,2014,ABFLOW031,0.0,0.0,0.0,0.0
Sweden,2014,ABFLOW032,1.0,0.0,0.0,0.0
Sweden,2014,ABFLOW033,0.0,0.0,0.0,0.0
Sweden,2014,ABFLOW034,1.0,0.0,102.06042030668996,102.06042030668996
Sweden,2014,ABFLOW035,1.0,0.0,102.06042030668996,102.06042030668996
Sweden,2014,ABFLOW036,1.0,0.0,43.740180131438564,43.740180131438564
Sweden,2014,ABFLOW037,1.0,0.0,145.80060043812853,145.80060043812853
Sweden,2014,ABFLOW038,0.0,0.0,0.0,0.0
Sweden,2014,ABFLOW039,1.0,0.0,0.0,0.0
Sweden,2014,ABFLOW040,1.0,0.0,0.0,0.0
Sweden,2014,ABFLOW041,1.0,0.0,0.0,0.0
Sweden,2014,ABFLOW042,0.6318397075662036,0.0,0.0,0.0
Sweden,2015,ABFLOW001,0.9344649629960378,0.0,0.0,0.0
Sweden,2015,ABFLOW002,0.5732119430977567,0.0,0.0,0.0
Sweden,2015,ABFLOW003,1.0,9.335199765591605,0.0,9.335199765591605
Sweden,2015,ABFLOW004,0.566694724191473,5.290208456434239,0.0,5.290208456434239
Sweden,2015,ABFLOW005,0.631470367591898,5.8949020275219315,0.0,5.8949020275219315
Sweden,2015,ABFLOW006,0.0,0.0,0.0,0.0
Sweden,2015,ABFLOW007,1.0,0.0,0.0,0.0
Sweden,2015,ABFLOW008,0.0,0.0,0.0,0.0
Sweden,2015,ABFLOW009,1.0,0.0,0.0,0.0
Sweden,2015,ABFLOW010,0.0,0.0,0.0,0.0
Sweden,2015,ABFLOW011,0.9999999999999999,9.335199765591605,149.0327023288347,158.36790209442628
Sweden,2015,ABFLOW012,0.9999999999999999,9.335199765591604,0.0,9.335199765591604
Sweden,2015,ABFLOW013,1.0,9.335199765591605,0.0,9.335199765591605
Sweden,2015,ABFLOW014,0.0,0.0,0.0,0.0
Sweden,2015,ABFLOW015,1.0,0.0,0.0,0.0
Sweden,2015,ABFLOW016,1.0,9.335199765591605,0.0,9.335199765591605
Sweden,2015,ABFLOW017,1.0,9.335199765591605,0.0,9.335199765591605
Sweden,2015,ABFLOW018,1.0,9.335199765591605,0.0,9.335199765591605
Sweden,2015,ABFLOW019,1.0,9.335199765591605,0.0,9.335199765591605
Sweden,2015,ABFLOW020,1.0000000000000002,9.335199765591607,0.0,9.335199765591607
Sweden,2015,ABFLOW021,1.0,9.335199765591605,0.0,9.335199765591605
Sweden,2015,ABFLOW022,1.0,9.335199765591604,0.0,9.335199765591604
Sweden,2015,ABFLOW023,1.0,9.335199765591605,0.0,9.335199765591605
Sweden,2015,ABFLOW024,1.0,9.335199765591605,0.0,9.335199765591605
Sweden,2015,ABFLOW025,1.0,9.335199765591605,0.0,9.335199765591605
Sweden,2015,ABFLOW026,1.0,9.335199765591607,0.0,9.335199765591607
Sweden,2015,ABFLOW027,1.0,0.0,0.0,0.0
Sweden,2015,ABFLOW028,1.0,0.0,149.03270232883472,149.03270232883472
Sweden,2015,ABFLOW029,1.0,9.335199765591605,0.0,9.335199765591605
Sweden,2015,ABFLOW030,1.0,0.0,0.0,0.0
Sweden,2015,ABFLOW031,0.0,0.0,0.0,0.0
Sweden,2015,ABFLOW032,1.0,0.0,0.0,0.0
Sweden,2015,ABFLOW033,0.0,0.0,0.0,0.0
Sweden,2015,ABFLOW034,1.0,0.0,104.3228916301843,104.3228916301843
Sweden,2015,ABFLOW035,0.9999999999999999,0.0,104.3228916301843,104.3228916301843
Sweden,2015,ABFLOW036,0.9999999999999999,0.0,44.70981069865041,44.70981069865041
Sweden,2015,ABFLOW037,1.0,0.0,149.03270232883472,149.03270232883472
Sweden,2015,ABFLOW038,0.0,0.0,0.0,0.0
Sweden,2015,ABFLOW039,1.0,0.0,0.0,0.0
Sweden,2015,ABFLOW040,1.0,0.0,0.0,0.0
Sweden,2015,ABFLOW041,1.0,0.0,0.0,0.0
Sweden,2015,ABFLOW042,0.6063751035786421,0.0,0.0,0.0
Sweden,2016,ABFLOW001,0.9195748957534589,0.0,0.0,0.0
Sweden,2016,ABFLOW002,0.551951319124724,0.0,0.0,0.0
Sweden,2016,ABFLOW003,1.0,6.347792293271934,0.0,6.347792293271934
Sweden,2016,ABFLOW004,0.5438268147858829,3.4520996637724513,0.0,3.4520996637724513
Sweden,2016,ABFLOW005,0.6213279817879809,3.9440609743879493,0.0,3.9440609743879493
Sweden,2016,ABFLOW006,0.0,0.0,0.0,0.0
Sweden,2016,ABFLOW007,1.0,0.0,0.0,0.0
Sweden,2016,ABFLOW008,0.0,0.0,0.0,0.0
Sweden,2016,ABFLOW009,1.0,0.0,0.0,0.0
Sweden,2016,ABFLOW010,0.0,0.0,0.0,0.0
Sweden,2016,ABFLOW011,1.0,6.347792293271934,145.37581652626852,151.72360881954046
Sweden,2016,ABFLOW012,1.0,6.347792293271934,0.0,6.347792293271934
Sweden,2016,ABFLOW013,1.0,6.347792293271935,0.0,6.347792293271935
Sweden,2016,ABFLOW014,0.0,0.0,0.0,0.0
Sweden,2016,ABFLOW015,1.0,0.0,0.0,0.0
Sweden,2016,ABFLOW016,1.0,6.347792293271935,0.0,6.347792293271935
Sweden,2016,ABFLOW017,1.0,6.347792293271935,0.0,6.347792293271935
Sweden,2016,ABFLOW018,1.0,6.347792293271935,0.0,6.347792293271935
Sweden,2016,ABFLOW019,1.0,6.347792293271934,0.0,6.347792293271934
Sweden,2016,ABFLOW020,1.0,6.347792293271934,0.0,6.347792293271934
Sweden,2016,ABFLOW021,0.9999999999999999,6.347792293271933,0.0,6.347792293271933
Sweden,2016,ABFLOW022,0.9999999999999999,6.347792293271933,0.0,6.347792293271933
Sweden,2016,ABFLOW023,1.0,6.347792293271935,0.0,6.347792293271935
Sweden,2016,ABFLOW024,1.0,6.347792293271934,0.0,6.347792293271934
Sweden,2016,ABFLOW025,1.0,6.347792293271934,0.0,6.347792293271934
Sweden,2016,ABFLOW026,1.0,6.347792293271933,0.0,6.347792293271933
Sweden,2016,ABFLOW027,1.0,0.0,0.0,0.0
Sweden,2016,ABFLOW028,1.0,0.0,145.37581652626852,145.37581652626852
Sweden,2016,ABFLOW029,1.0,6.347792293271934,0.0,6.347792293271934
Sweden,2016,ABFLOW030,1.0,0.0,0.0,0.0
Sweden,2016,ABFLOW031,0.0,0.0,0.0,0.0
Sweden,2016,ABFLOW032,1.0,0.0,0.0,0.0
Sweden,2016,ABFLOW033,0.0,0.0,0.0,0.0
Sweden,2016,ABFLOW034,1.0,0.0,101.76307156838799,101.76307156838799
Sweden,2016,ABFLOW035,1.0,0.0,101.76307156838797,101.76307156838797
Sweden,2016,ABFLOW036,1.0,0.0,43.61274495788055,43.61274495788055
Sweden,2016,ABFLOW037,1.0,0.0,145.37581652626852,145.37581652626852
Sweden,2016,ABFLOW038,0.0,0.0,0.0,0.0
Sweden,2016,ABFLOW039,1.0,0.0,0.0,0.0
Sweden,2016,ABFLOW040,1.0,0.0,0.0,0.0
Sweden,2016,ABFLOW041,1.0,0.0,0.0,0.0
Sweden,2016,ABFLOW042,0.5700344981028436,0.0,0.0,0.0
Sweden,2017,ABFLOW001,0.9148487569687469,0.0,0.0,0.0
Sweden,2017,ABFLOW002,0.5229261247402294,0.0,0.0,0.0
Sweden,2017,ABFLOW003,1.0,6.755875796226172,0.0,6.755875796226172
Sweden,2017,ABFLOW004,0.5200754128831149,3.5135648941093685,0.0,3.5135648941093685
Sweden,2017,ABFLOW005,0.5459432992022087,3.688325121192065,0.0,3.688325121192065
Sweden,2017,ABFLOW006,0.0,0.0,0.0,0.0
Sweden,2017,ABFLOW007,0.9999999999999999,0.0,0.0,0.0
Sweden,2017,ABFLOW008,0.0,0.0,0.0,0.0
Sweden,2017,ABFLOW009,0.9999999999999999,0.0,0.0,0.0
Sweden,2017,ABFLOW010,0.0,0.0,0.0,0.0
Sweden,2017,ABFLOW011,1.0,6.755875796226173,144.84986243134176,151.60573822756794
Sweden,2017,ABFLOW012,1.0,6.755875796226173,0.0,6.755875796226173
Sweden,2017,ABFLOW013,1.0,6.755875796226172,0.0,6.755875796226172
Sweden,2017,ABFLOW014,0.0,0.0,0.0,0.0
Sweden,2017,ABFLOW015,1.0,0.0,0.0,0.0
Sweden,2017,ABFLOW016,1.0,6.755875796226172,0.0,6.755875796226172
Sweden,2017,ABFLOW017,1.0,6.755875796226171,0.0,6.755875796226171
Sweden,2017,ABFLOW018,1.0,6.755875796226172,0.0,6.755875796226172
Sweden,2017,ABFLOW019,1.0,6.755875796226171,0.0,6.755875796226171
Sweden,2017,ABFLOW020,1.0,6.755875796226172,0.0,6.755875796226172
Sweden,2017,ABFLOW021,1.0,6.755875796226173,0.0,6.755875796226173
Sweden,2017,ABFLOW022,1.0,6.755875796226171,0.0,6.755875796226171
Sweden,2017,ABFLOW023,1.0,6.755875796226172,0.0,6.755875796226172
Sweden,2017,ABFLOW024,1.0,6.755875796226172,0.0,6.755875796226172
Sweden,2017,ABFLOW025,1.0,6.755875796226172,0.0,6.755875796226172
Sweden,2017,ABFLOW026,1.0,6.755875796226172,0.0,6.755875796226172
Sweden,2017,ABFLOW027,1.0,0.0,0.0,0.0
Sweden,2017,ABFLOW028,0.9999999999999999,0.0,144.84986243134176,144.84986243134176
Sweden,2017,ABFLOW029,1.0,6.755875796226172,0.0,6.755875796226172
Sweden,2017,ABFLOW030,1.0,0.0,0.0,0.0
Sweden,2017,ABFLOW031,0.0,0.0,0.0,0.0
Sweden,2017,ABFLOW032,1.0,0.0,0.0,0.0
Sweden,2017,ABFLOW033,0.0,0.0,0.0,0.0
Sweden,2017,ABFLOW034,1.0,0.0,101.39490370193923,101.39490370193923
Sweden,2017,ABFLOW035,1.0,0.0,101.39490370193923,101.39490370193923
Sweden,2017,ABFLOW036,1.0,0.0,43.45495872940251,43.45495872940251
Sweden,2017,ABFLOW037,1.0,0.0,144.84986243134176,144.84986243134176
Sweden,2017,ABFLOW038,0.0,0.0,0.0,0.0
Sweden,2017,ABFLOW039,1.0,0.0,0.0,0.0
Sweden,2017,ABFLOW040,1.0,0.0,0.0,0.0
Sweden,2017,ABFLOW041,1.0,0.0,0.0,0.0
Sweden,2017,ABFLOW042,0.5481143724586488,0.0,0.0,0.0
Sweden,2018,ABFLOW001,0.9129694043598869,0.0,0.0,0.0
Sweden,2018,ABFLOW002,0.5593239659113433,0.0,0.0,0.0
Sweden,2018,ABFLOW003,1.0,17.358953148593926,0.0,17.358953148593926
Sweden,2018,ABFLOW004,0.5620719102049014,9.756979955387575,0.0,9.756979955387575
Sweden,2018,ABFLOW005,0.5002892269835003,8.684497251952854,0.0,8.684497251952854
Sweden,2018,ABFLOW006,0.0,0.0,0.0,0.0
Sweden,2018,ABFLOW007,1.0,0.0,0.0,0.0
Sweden,2018,ABFLOW008,0.0,0.0,0.0,0.0
Sweden,2018,ABFLOW009,1.0,0.0,0.0,0.0
Sweden,2018,ABFLOW010,0.0,0.0,0.0,0.0
Sweden,2018,ABFLOW011,1.0,17.358953148593926,141.82175269119998,159.18070583979392
Sweden,2018,ABFLOW012,1.0,17.358953148593926,0.0,17.358953148593926
Sweden,2018,ABFLOW013,1.0,17.35895314859393,0.0,17.35895314859393
Sweden,2018,ABFLOW014,0.9999999999999999,17.358953148593926,0.0,17.358953148593926
Sweden,2018,ABFLOW015,1.0,0.0,0.0,0.0
Sweden,2018,ABFLOW016,1.0,17.358953148593926,0.0,17.358953148593926
Sweden,2018,ABFLOW017,1.0,17.358953148593926,0.0,17.358953148593926
Sweden,2018,ABFLOW018,1.0,17.358953148593926,0.0,17.358953148593926
Sweden,2018,ABFLOW019,0.9999999999999999,17.358953148593926,0.0,17.358953148593926
Sweden,2018,ABFLOW020,0.9999999999999999,17.358953148593923,0.0,17.358953148593923
Sweden,2018,ABFLOW021,1.0,17.358953148593926,0.0,17.358953148593926
Sweden,2018,ABFLOW022,1.0,17.358953148593926,0.0,17.358953148593926
Sweden,2018,ABFLOW023,1.0,17.358953148593926,0.0,17.358953148593926
Sweden,2018,ABFLOW024,0.9999999999999999,17.358953148593926,0.0,17.358953148593926
Sweden,2018,ABFLOW025,1.0,17.358953148593926,0.0,17.358953148593926
Sweden,2018,ABFLOW026,0.9999999999999999,17.358953148593926,0.0,17.358953148593926
Sweden,2018,ABFLOW027,1.0,0.0,0.0,0.0
Sweden,2018,ABFLOW028,1.0,0.0,141.82175269119998,141.82175269119998
Sweden,2018,ABFLOW029,1.0,17.358953148593926,0.0,17.358953148593926
Sweden,2018,ABFLOW030,1.0,0.0,0.0,0.0
Sweden,2018,ABFLOW031,0.0,0.0,0.0,0.0
Sweden,2018,ABFLOW032,1.0,0.0,0.0,0.0
Sweden,2018,ABFLOW033,0.0,0.0,0.0,0.0
Sweden,2018,ABFLOW034,1.0,0.0,99.27522688383996,99.27522688383996
Sweden,2018,ABFLOW035,1.0,0.0,99.27522688383996,99.27522688383996
Sweden,2018,ABFLOW036,1.0,0.0,42.546525807359984,42.546525807359984
Sweden,2018,ABFLOW037,1.0,0.0,141.82175269119998,141.82175269119998
Sweden,2018,ABFLOW038,0.0,0.0,0.0,0.0
Sweden,2018,ABFLOW039,1.0,0.0,0.0,0.0
Sweden,2018,ABFLOW040,1.0,0.0,0.0,0.0
Sweden,2018,ABFLOW041,1.0,0.0,0.0,0.0
Sweden,2018,ABFLOW042,0.5883769366188257,0.0,0.0,0.0
Switzerland,1985,ABFLOW001,0.9780909698743654,0.0,0.0,0.0
Switzerland,1985,ABFLOW002,1.0,0.0,0.0,0.0
Switzerland,1985,ABFLOW003,0.0,0.0,0.0,0.0
Switzerland,1985,ABFLOW004,1.0,0.0,0.0,0.0
Switzerland,1985,ABFLOW005,0.0,0.0,0.0,0.0
Switzerland,1985,ABFLOW006,0.0,0.0,0.0,0.0
Switzerland,1985,ABFLOW007,0.9999999999999999,0.0,0.0,0.0
Switzerland,1985,ABFLOW008,0.0,0.0,0.0,0.0
Switzerland,1985,ABFLOW009,0.9999999999999999,0.0,0.0,0.0
Switzerland,1985,ABFLOW010,0.0,0.0,0.0,0.0
Switzerland,1985,ABFLOW011,1.0,0.0,0.0,0.0
Switzerland,1985,ABFLOW012,0.8990651171162267,0.0,0.0,0.0
Switzerland,1985,ABFLOW013,0.0,0.0,0.0,0.0
Switzerland,1985,ABFLOW014,1.0,0.0,0.0,0.0
Switzerland,1985,ABFLOW015,0.919762222504986,0.0,0.0,0.0
Switzerland,1985,ABFLOW016,1.0,0.0,0.0,0.0
Switzerland,1985,ABFLOW017,0.718007843150252,0.0,0.0,0.0
Switzerland,1985,ABFLOW018,0.9628146453089244,0.0,0.0,0.0
Switzerland,1985,ABFLOW019,0.9924041174759005,0.0,0.0,0.0
Switzerland,1985,ABFLOW020,0.0,0.0,0.0,0.0
Switzerland,1985,ABFLOW021,0.9845350233056117,0.0,0.0,0.0
Switzerland,1985,ABFLOW022,0.9833364893012688,0.0,0.0,0.0
Switzerland,1985,ABFLOW023,0.9202669311719027,0.0,0.0,0.0
Switzerland,1985,ABFLOW024,0.0,0.0,0.0,0.0
Switzerland,1985,ABFLOW025,0.9764509559594451,0.0,0.0,0.0
Switzerland,1985,ABFLOW026,0.8636540146221606,0.0,0.0,0.0
Switzerland,1985,ABFLOW027,1.0,0.0,0.0,0.0
Switzerland,1985,ABFLOW028,1.0,0.0,0.0,0.0
Switzerland,1985,ABFLOW029,1.0,0.0,0.0,0.0
Switzerland,1985,ABFLOW030,1.0,0.0,0.0,0.0
Switzerland,1985,ABFLOW031,0.0,0.0,0.0,0.0
Switzerland,1985,ABFLOW032,1.0,0.0,0.0,0.0
Switzerland,1985,ABFLOW033,0.0,0.0,0.0,0.0
Switzerland,1985,ABFLOW034,1.0,0.0,0.0,0.0
Switzerland,1985,ABFLOW035,1.0,0.0,0.0,0.0
Switzerland,1985,ABFLOW036,1.0,0.0,0.0,0.0
Switzerland,1985,ABFLOW037,0.0,0.0,0.0,0.0
Switzerland,1985,ABFLOW038,1.0,0.0,0.0,0.0
Switzerland,1985,ABFLOW039,0.0,0.0,0.0,0.0
Switzerland,1985,ABFLOW040,1.0,0.0,0.0,0.0
Switzerland,1985,ABFLOW041,0.9774608116856237,0.0,0.0,0.0
Switzerland,1985,ABFLOW042,0.9999999999999999,0.0,0.0,0.0
Switzerland,1986,ABFLOW001,0.9775929546004594,0.0,0.0,0.0
Switzerland,1986,ABFLOW002,1.0,0.0,0.0,0.0
Switzerland,1986,ABFLOW003,0.0,0.0,0.0,0.0
Switzerland,1986,ABFLOW004,1.0,0.0,0.0,0.0
Switzerland,1986,ABFLOW005,0.0,0.0,0.0,0.0
Switzerland,1986,ABFLOW006,0.0,0.0,0.0,0.0
Switzerland,1986,ABFLOW007,1.0,0.0,0.0,0.0
Switzerland,1986,ABFLOW008,0.0,0.0,0.0,0.0
Switzerland,1986,ABFLOW009,1.0,0.0,0.0,0.0
Switzerland,1986,ABFLOW010,0.0,0.0,0.0,0.0
Switzerland,1986,ABFLOW011,1.0,0.0,0.0,0.0
Switzerland,1986,ABFLOW012,0.8869264753873546,0.0,0.0,0.0
Switzerland,1986,ABFLOW013,0.0,0.0,0.0,0.0
Switzerland,1986,ABFLOW014,1.0,0.0,0.0,0.0
Switzerland,1986,ABFLOW015,0.9230250741684067,0.0,0.0,0.0
Switzerland,1986,ABFLOW016,0.0,0.0,0.0,0.0
Switzerland,1986,ABFLOW017,0.7383236928288268,0.0,0.0,0.0
Switzerland,1986,ABFLOW018,0.9575121323165295,0.0,0.0,0.0
Switzerland,1986,ABFLOW019,0.9925634748160661,0.0,0.0,0.0
Switzerland,1986,ABFLOW020,0.0,0.0,0.0,0.0
Switzerland,1986,ABFLOW021,0.9848419535153239,0.0,0.0,0.0
Switzerland,1986,ABFLOW022,0.9823468231997307,0.0,0.0,0.0
Switzerland,1986,ABFLOW023,0.9157800081303966,0.0,0.0,0.0
Switzerland,1986,ABFLOW024,0.0,0.0,0.0,0.0
Switzerland,1986,ABFLOW025,0.9773019475881336,0.0,0.0,0.0
Switzerland,1986,ABFLOW026,0.8083374056803028,0.0,0.0,0.0
Switzerland,1986,ABFLOW027,1.0,0.0,0.0,0.0
Switzerland,1986,ABFLOW028,1.0,0.0,0.0,0.0
Switzerland,1986,ABFLOW029,1.0,0.0,0.0,0.0
Switzerland,1986,ABFLOW030,1.0,0.0,0.0,0.0
Switzerland,1986,ABFLOW031,0.0,0.0,0.0,0.0
Switzerland,1986,ABFLOW032,1.0,0.0,0.0,0.0
Switzerland,1986,ABFLOW033,0.0,0.0,0.0,0.0
Switzerland,1986,ABFLOW034,1.0,0.0,0.0,0.0
Switzerland,1986,ABFLOW035,1.0,0.0,0.0,0.0
Switzerland,1986,ABFLOW036,1.0000000000000002,0.0,0.0,0.0
Switzerland,1986,ABFLOW037,0.0,0.0,0.0,0.0
Switzerland,1986,ABFLOW038,1.0,0.0,0.0,0.0
Switzerland,1986,ABFLOW039,0.0,0.0,0.0,0.0
Switzerland,1986,ABFLOW040,1.0,0.0,0.0,0.0
Switzerland,1986,ABFLOW041,0.9769050153307031,0.0,0.0,0.0
Switzerland,1986,ABFLOW042,1.0,0.0,0.0,0.0
Switzerland,1987,ABFLOW001,0.976595092603247,0.0,0.0,0.0
Switzerland,1987,ABFLOW002,1.0,0.0,0.0,0.0
Switzerland,1987,ABFLOW003,0.0,0.0,0.0,0.0
Switzerland,1987,ABFLOW004,1.0,0.0,0.0,0.0
Switzerland,1987,ABFLOW005,0.0,0.0,0.0,0.0
Switzerland,1987,ABFLOW006,0.0,0.0,0.0,0.0
Switzerland,1987,ABFLOW007,0.9999999999999999,0.0,0.0,0.0
Switzerland,1987,ABFLOW008,0.0,0.0,0.0,0.0
Switzerland,1987,ABFLOW009,0.9999999999999999,0.0,0.0,0.0
Switzerland,1987,ABFLOW010,0.0,0.0,0.0,0.0
Switzerland,1987,ABFLOW011,1.0,0.0,0.0,0.0
Switzerland,1987,ABFLOW012,0.8679027801694381,0.0,0.0,0.0
Switzerland,1987,ABFLOW013,0.0,0.0,0.0,0.0
Switzerland,1987,ABFLOW014,0.9820927669805649,0.0,0.0,0.0
Switzerland,1987,ABFLOW015,0.8964471457167049,0.0,0.0,0.0
Switzerland,1987,ABFLOW016,0.0,0.0,0.0,0.0
Switzerland,1987,ABFLOW017,0.7256480647397777,0.0,0.0,0.0
Switzerland,1987,ABFLOW018,0.9541446208112874,0.0,0.0,0.0
Switzerland,1987,ABFLOW019,0.921251430415451,0.0,0.0,0.0
Switzerland,1987,ABFLOW020,0.0,0.0,0.0,0.0
Switzerland,1987,ABFLOW021,0.986340141928791,0.0,0.0,0.0
Switzerland,1987,ABFLOW022,0.9877677410524874,0.0,0.0,0.0
Switzerland,1987,ABFLOW023,0.9100351285829034,0.0,0.0,0.0
Switzerland,1987,ABFLOW024,0.0,0.0,0.0,0.0
Switzerland,1987,ABFLOW025,0.9878765270912991,0.0,0.0,0.0
Switzerland,1987,ABFLOW026,0.7631638959348018,0.0,0.0,0.0
Switzerland,1987,ABFLOW027,1.0,0.0,0.0,0.0
Switzerland,1987,ABFLOW028,1.0,0.0,0.0,0.0
Switzerland,1987,ABFLOW029,1.0,0.0,0.0,0.0
Switzerland,1987,ABFLOW030,1.0,0.0,0.0,0.0
Switzerland,1987,ABFLOW031,0.0,0.0,0.0,0.0
Switzerland,1987,ABFLOW032,1.0,0.0,0.0,0.0
Switzerland,1987,ABFLOW033,0.0,0.0,0.0,0.0
Switzerland,1987,ABFLOW034,1.0,0.0,0.0,0.0
Switzerland,1987,ABFLOW035,1.0,0.0,0.0,0.0
Switzerland,1987,ABFLOW036,1.0,0.0,0.0,0.0
Switzerland,1987,ABFLOW037,0.0,0.0,0.0,0.0
Switzerland,1987,ABFLOW038,1.0,0.0,0.0,0.0
Switzerland,1987,ABFLOW039,1.0,0.0,0.0,0.0
Switzerland,1987,ABFLOW040,1.0,0.0,0.0,0.0
Switzerland,1987,ABFLOW041,0.9758608009018496,0.0,0.0,0.0
Switzerland,1987,ABFLOW042,1.0,0.0,0.0,0.0
Switzerland,1988,ABFLOW001,0.9763658942878304,0.0,0.0,0.0
Switzerland,1988,ABFLOW002,1.0,0.0,0.0,0.0
Switzerland,1988,ABFLOW003,0.0,0.0,0.0,0.0
Switzerland,1988,ABFLOW004,1.0,0.0,0.0,0.0
Switzerland,1988,ABFLOW005,0.0,0.0,0.0,0.0
Switzerland,1988,ABFLOW006,0.0,0.0,0.0,0.0
Switzerland,1988,ABFLOW007,1.0,0.0,0.0,0.0
Switzerland,1988,ABFLOW008,0.0,0.0,0.0,0.0
Switzerland,1988,ABFLOW009,1.0,0.0,0.0,0.0
Switzerland,1988,ABFLOW010,0.0,0.0,0.0,0.0
Switzerland,1988,ABFLOW011,1.0,0.0,0.0,0.0
Switzerland,1988,ABFLOW012,0.8520738342084812,0.0,0.0,0.0
Switzerland,1988,ABFLOW013,0.0,0.0,0.0,0.0
Switzerland,1988,ABFLOW014,0.9820927669805649,0.0,0.0,0.0
Switzerland,1988,ABFLOW015,0.8840521838128521,0.0,0.0,0.0
Switzerland,1988,ABFLOW016,0.0,0.0,0.0,0.0
Switzerland,1988,ABFLOW017,0.7062518641708619,0.0,0.0,0.0
Switzerland,1988,ABFLOW018,0.9534540562240281,0.0,0.0,0.0
Switzerland,1988,ABFLOW019,0.9076239719609953,0.0,0.0,0.0
Switzerland,1988,ABFLOW020,0.0,0.0,0.0,0.0
Switzerland,1988,ABFLOW021,0.9881525667712637,0.0,0.0,0.0
Switzerland,1988,ABFLOW022,0.9907464927266139,0.0,0.0,0.0
Switzerland,1988,ABFLOW023,0.8994671053556614,0.0,0.0,0.0
Switzerland,1988,ABFLOW024,0.0,0.0,0.0,0.0
Switzerland,1988,ABFLOW025,0.9709412199810611,0.0,0.0,0.0
Switzerland,1988,ABFLOW026,0.6426790683664236,0.0,0.0,0.0
Switzerland,1988,ABFLOW027,1.0,0.0,0.0,0.0
Switzerland,1988,ABFLOW028,1.0,0.0,0.0,0.0
Switzerland,1988,ABFLOW029,1.0,0.0,0.0,0.0
Switzerland,1988,ABFLOW030,1.0,0.0,0.0,0.0
Switzerland,1988,ABFLOW031,0.0,0.0,0.0,0.0
Switzerland,1988,ABFLOW032,1.0,0.0,0.0,0.0
Switzerland,1988,ABFLOW033,0.0,0.0,0.0,0.0
Switzerland,1988,ABFLOW034,1.0,0.0,0.0,0.0
Switzerland,1988,ABFLOW035,1.0,0.0,0.0,0.0
Switzerland,1988,ABFLOW036,1.0,0.0,0.0,0.0
Switzerland,1988,ABFLOW037,0.0,0.0,0.0,0.0
Switzerland,1988,ABFLOW038,1.0,0.0,0.0,0.0
Switzerland,1988,ABFLOW039,1.0,0.0,0.0,0.0
Switzerland,1988,ABFLOW040,1.0,0.0,0.0,0.0
Switzerland,1988,ABFLOW041,0.975698418709409,0.0,0.0,0.0
Switzerland,1988,ABFLOW042,1.0,0.0,0.0,0.0
Switzerland,1989,ABFLOW001,0.9759463036542559,0.0,0.0,0.0
Switzerland,1989,ABFLOW002,1.0,0.0,0.0,0.0
Switzerland,1989,ABFLOW003,0.0,0.0,0.0,0.0
Switzerland,1989,ABFLOW004,1.0,0.0,0.0,0.0
Switzerland,1989,ABFLOW005,0.0,0.0,0.0,0.0
