regionName,sector,year,co2_int,ccost_int
Russian Federation,Finance & Insurance,2021.0,5.1992118072302075e-11,0.0
Russian Federation,Fish,2021.0,3.2745985093835155e-07,0.0
Russian Federation,Fishing,2021.0,7.902544405232157e-11,0.0
Russian Federation,Forestry,2021.0,1.6968046181791847e-07,0.0
Russian Federation,Fruit,2021.0,8.134521739424514e-07,0.0
Russian Federation,Furniture & other manuf,2021.0,8.481596424128422e-08,0.0
Russian Federation,Gas extraction,2021.0,1.5418217246278938e-07,0.0
Russian Federation,Gov security order,2021.0,3.0606194515865894e-08,0.0
Russian Federation,Hard coal,2021.0,7.304001648808927e-07,0.0
Russian Federation,Health and social work,2021.0,2.8766967419475885e-10,0.0
Russian Federation,Hospitality,2021.0,3.218217404082429e-10,0.0
Russian Federation,IT,2021.0,1.7745306606848644e-10,0.0
Russian Federation,Lignite and peat,2021.0,1.4431613059768716e-06,0.0
Russian Federation,Machinery and equipment,2021.0,1.576193967266393e-07,0.0
Russian Federation,Meat,2021.0,4.548324828923609e-08,0.0
Russian Federation,Motor vehicles & trans equip,2021.0,4.9680526908993316e-08,0.0
Russian Federation,Other chemicals,2021.0,1.178409983374405e-06,0.0
Russian Federation,Other food,2021.0,2.9877239932941163e-07,0.0
Russian Federation,Other mining & quarrying,2021.0,1.764432176541461e-07,0.0
Russian Federation,Other non-metallic minerals,2021.0,2.6691350491482998e-06,0.0
Russian Federation,Other services,2021.0,1.208234388846693e-07,0.0
Russian Federation,Paint glues detergents,2021.0,2.525490941811006e-06,0.0
Russian Federation,Petroleum extraction,2021.0,4.615668467598549e-08,0.0
Russian Federation,Pharma,2021.0,3.497377937382509e-07,0.0
Russian Federation,Pipeline transport,2021.0,5.093358478994803e-07,0.0
Russian Federation,Postal & courier,2021.0,1.7678594712407129e-06,0.0
Russian Federation,Printing,2021.0,2.5771656025157887e-07,0.0
Russian Federation,Property and real estate,2021.0,7.412862480082767e-11,0.0
Russian Federation,Publishing,2021.0,2.5641822070788626e-08,0.0
Russian Federation,Rail transport,2021.0,3.475523028942719e-07,0.0
Russian Federation,Refined petroleum products,2021.0,4.145536310247552e-07,0.0
Russian Federation,Rep and instal of machinery,2021.0,3.935206134514652e-07,0.0
Russian Federation,Road transport,2021.0,1.3821869296949596e-06,0.0
Russian Federation,Rubber & plastic,2021.0,1.624667305580707e-07,0.0
Russian Federation,Sawmill pulp paper,2021.0,9.516769194141156e-07,0.0
Russian Federation,Services to transport,2021.0,6.992932391737511e-07,0.0
Russian Federation,Telecomm,2021.0,6.268615940368802e-11,0.0
Russian Federation,Textiles & leather,2021.0,7.565945232275693e-08,0.0
Russian Federation,Tobacco,2021.0,1.1912514357250673e-07,0.0
Russian Federation,Veg,2021.0,7.609434543816576e-07,0.0
Russian Federation,Waste & recycling,2021.0,5.761723548845101e-07,0.0
Russian Federation,Water & sewage,2021.0,6.969386121694807e-08,0.0
Russian Federation,Water transport,2021.0,3.5877114451381867e-08,0.0
Russian Federation,Ws retail repair m vehicles,2021.0,2.0314782483298875e-08,0.0
Slovak Republic,Agriculture,2021.0,1.7291760901481486e-08,2.0121953994449006e-07
Slovak Republic,Air transport,2021.0,0.0,0.0
Slovak Republic,Arts and recreation,2021.0,4.143434367933584e-10,0.0
Slovak Republic,Basic metals,2021.0,9.967390093536497e-07,6.156278393913284e-05
Slovak Republic,Beverage,2021.0,1.3682046166529349e-08,8.406752871094695e-07
Slovak Republic,Cement lime plaster prod,2021.0,2.0564736564344507e-06,1.2964016899956035e-05
Slovak Republic,Cereals,2021.0,8.338207698503755e-08,5.164544164029994e-06
Slovak Republic,Coke oven products,2021.0,9.535930970280363e-07,1.1984493402595603e-05
Slovak Republic,Comp electronics & optical,2021.0,1.0484627669331533e-09,6.253221906086431e-08
Slovak Republic,Construction,2021.0,9.075426432014518e-08,5.5325697200145915e-06
Slovak Republic,Dairy,2021.0,1.8136152309752448e-08,1.1109820446409902e-06
Slovak Republic,Education,2021.0,3.5559473769538386e-10,0.0
Slovak Republic,Electric power & gas,2021.0,7.946443197419576e-07,4.940300427379801e-05
Slovak Republic,Electrical equipment,2021.0,5.232362708390896e-09,3.2032694581795896e-07
Slovak Republic,Fabricated metal products,2021.0,1.6871114951324552e-07,1.0452351289149085e-05
Slovak Republic,Fertilizers,2021.0,1.2175740438942407e-07,7.118313250134845e-06
Slovak Republic,Finance & Insurance,2021.0,5.929389696109025e-11,0.0
Slovak Republic,Fish,2021.0,9.007298988097778e-08,5.630224649471812e-06
Slovak Republic,Fishing,2021.0,4.5630030115083745e-11,0.0
Slovak Republic,Forestry,2021.0,2.7651432691308384e-08,1.5184273177429638e-06
Slovak Republic,Fruit,2021.0,2.1506073286333497e-07,1.3390550021133382e-05
Slovak Republic,Furniture & other manuf,2021.0,2.6661502582558034e-08,1.6074370934883952e-06
Slovak Republic,Gas extraction,2021.0,7.388321187413272e-09,4.282082843923828e-07
Slovak Republic,Gov security order,2021.0,4.805132131791775e-10,0.0
Slovak Republic,Hard coal,2021.0,3.9069459783365936e-08,2.8132050547160096e-07
Slovak Republic,Health and social work,2021.0,3.570092938534717e-10,0.0
Slovak Republic,Hospitality,2021.0,5.9537623129603e-10,0.0
Slovak Republic,IT,2021.0,2.3122079737640044e-10,0.0
Slovak Republic,Lignite and peat,2021.0,9.500494162354233e-08,6.467577514657505e-07
Slovak Republic,Machinery and equipment,2021.0,1.0752951893451942e-08,6.581395781541233e-07
Slovak Republic,Meat,2021.0,2.2744730645576897e-08,1.4064898332118794e-06
Slovak Republic,Motor vehicles & trans equip,2021.0,3.4181013470303898e-09,2.0759509313200034e-07
Slovak Republic,Other chemicals,2021.0,3.106375973008054e-07,1.830557320496189e-05
Slovak Republic,Other food,2021.0,4.0019666998452994e-08,2.4664777314069657e-06
Slovak Republic,Other mining & quarrying,2021.0,1.3250957163074764e-08,8.018258554050125e-07
Slovak Republic,Other non-metallic minerals,2021.0,1.0972025620172196e-06,1.9556045537793463e-05
Slovak Republic,Other services,2021.0,4.6320321273280465e-09,2.5263805377444884e-07
Slovak Republic,Paint glues detergents,2021.0,2.9936173048313757e-07,1.7683517544623883e-05
Slovak Republic,Petroleum extraction,2021.0,2.988301709984206e-08,1.7796039808289025e-06
Slovak Republic,Pharma,2021.0,4.8175934435870713e-08,2.827158576209723e-06
Slovak Republic,Pipeline transport,2021.0,7.67644709402695e-08,0.0
Slovak Republic,Postal & courier,2021.0,4.3044674016824205e-07,0.0
Slovak Republic,Printing,2021.0,3.335788522250586e-08,2.0614474068955778e-06
Slovak Republic,Property and real estate,2021.0,3.6778420065258196e-10,0.0
Slovak Republic,Publishing,2021.0,2.221348336404407e-09,1.318563127313112e-07
Slovak Republic,Rail transport,2021.0,0.0,0.0
Slovak Republic,Refined petroleum products,2021.0,1.545731343575266e-07,9.270644041882289e-06
Slovak Republic,Rep and instal of machinery,2021.0,2.6468703446855502e-08,0.0
Slovak Republic,Road transport,2021.0,7.115632837241594e-07,0.0
Slovak Republic,Rubber & plastic,2021.0,9.526537255171832e-08,5.943440014187411e-06
Slovak Republic,Sawmill pulp paper,2021.0,6.319988517254292e-08,3.9146509966695e-06
Slovak Republic,Services to transport,2021.0,3.509614413833891e-08,0.0
Slovak Republic,Telecomm,2021.0,5.0563792897696534e-11,0.0
Slovak Republic,Textiles & leather,2021.0,1.5989939533553968e-08,9.867182800034574e-07
Slovak Republic,Tobacco,2021.0,1.94482874318903e-08,1.2049519182135535e-06
Slovak Republic,Veg,2021.0,2.3657618142286165e-07,1.4681947374125345e-05
Slovak Republic,Waste & recycling,2021.0,7.835467516930049e-08,2.9738989881584296e-06
Slovak Republic,Water & sewage,2021.0,2.634946100408747e-08,1.6352240539332445e-06
Slovak Republic,Water transport,2021.0,0.0,0.0
Slovak Republic,Ws retail repair m vehicles,2021.0,3.636248164530346e-10,0.0
Slovenia,Agriculture,2021.0,1.62485099812709e-08,1.0396402134050254e-06
Slovenia,Air transport,2021.0,8.621747442819214e-10,7.43617576000175e-10
Slovenia,Arts and recreation,2021.0,1.3685013172766264e-10,2.176624873184713e-09
Slovenia,Basic metals,2021.0,1.238086416882316e-07,7.480786043045749e-06
Slovenia,Beverage,2021.0,2.345629610528366e-08,1.4336627290024328e-06
Slovenia,Cement lime plaster prod,2021.0,5.092389099125849e-06,4.114725838493208e-05
Slovenia,Cereals,2021.0,1.9983994495228609e-07,1.2673819911005174e-05
Slovenia,Coke oven products,2021.0,1.2155461552151376e-09,3.695602200576723e-08
Slovenia,Comp electronics & optical,2021.0,3.658855624809553e-09,2.4410509729262975e-07
Slovenia,Construction,2021.0,5.278701488723628e-08,3.0553041606382237e-06
Slovenia,Dairy,2021.0,1.334426736618085e-08,8.272883029630245e-07
Slovenia,Education,2021.0,1.802169686185801e-10,2.8663818698090346e-09
Slovenia,Electric power & gas,2021.0,1.7083406940624638e-06,0.00011673029897187367
Slovenia,Electrical equipment,2021.0,1.0714292637703564e-08,6.801792221517606e-07
Slovenia,Fabricated metal products,2021.0,3.144058538184765e-08,1.9132453444087835e-06
Slovenia,Fertilizers,2021.0,2.9433457314324844e-08,1.8842980792420139e-06
Slovenia,Finance & Insurance,2021.0,4.928221157610253e-11,7.838420479971904e-10
Slovenia,Fish,2021.0,2.162423849237073e-07,1.3835687536006777e-05
Slovenia,Fishing,2021.0,4.528398510841442e-10,7.202495686306816e-09
Slovenia,Forestry,2021.0,6.247310674011696e-08,4.32730652351458e-06
Slovenia,Fruit,2021.0,9.950849925265139e-08,6.471158711219679e-06
Slovenia,Furniture & other manuf,2021.0,2.7554184006982197e-08,1.9012259272696341e-06
Slovenia,Gas extraction,2021.0,1.978900246807164e-08,9.80668455364075e-07
Slovenia,Gov security order,2021.0,1.6687108591770126e-08,5.581310979271977e-10
Slovenia,Hard coal,2021.0,3.4649731816656214e-08,4.687774939567695e-10
Slovenia,Health and social work,2021.0,1.5890536657297482e-10,2.5274171752613422e-09
Slovenia,Hospitality,2021.0,2.1165482958918765e-10,0.0
Slovenia,IT,2021.0,2.487501791743723e-10,3.956414366319882e-09
Slovenia,Lignite and peat,2021.0,5.6979507438967476e-08,7.324969535999048e-10
Slovenia,Machinery and equipment,2021.0,2.2033153473819397e-08,1.3599811852530216e-06
Slovenia,Meat,2021.0,2.05864669157473e-08,1.2818107294481694e-06
Slovenia,Motor vehicles & trans equip,2021.0,5.516891902164944e-09,3.35250811657465e-07
Slovenia,Other chemicals,2021.0,5.310997790902402e-08,3.367299136933716e-06
Slovenia,Other food,2021.0,6.426807062723129e-08,4.050481927741603e-06
Slovenia,Other mining & quarrying,2021.0,7.001031117702597e-08,4.529344847640321e-06
Slovenia,Other non-metallic minerals,2021.0,1.0653027550019242e-06,1.931725802635387e-05
Slovenia,Other services,2021.0,1.2793693352130386e-08,8.488067635910519e-07
Slovenia,Paint glues detergents,2021.0,3.450997422552076e-08,2.1255754522352273e-06
Slovenia,Petroleum extraction,2021.0,2.3808206612057017e-10,1.1760148251775966e-08
Slovenia,Pharma,2021.0,6.845940004391051e-09,4.4141486763558124e-07
Slovenia,Pipeline transport,2021.0,2.2329485696124452e-13,0.0
Slovenia,Postal & courier,2021.0,1.1235058480187341e-07,1.903943088237327e-09
Slovenia,Printing,2021.0,3.818937728245862e-08,2.4449811660034944e-06
Slovenia,Property and real estate,2021.0,1.2223225732939754e-10,1.9441250676918527e-09
Slovenia,Publishing,2021.0,6.484481364857061e-09,3.934801292878169e-07
Slovenia,Rail transport,2021.0,1.0026743756611418e-08,0.0
Slovenia,Refined petroleum products,2021.0,1.6033137434570378e-10,1.0038386387357538e-08
Slovenia,Rep and instal of machinery,2021.0,4.011232695216516e-08,0.0
Slovenia,Road transport,2021.0,2.705650480699568e-07,0.0
Slovenia,Rubber & plastic,2021.0,3.857731551892124e-08,2.3659204712528337e-06
Slovenia,Sawmill pulp paper,2021.0,1.5878266663451313e-07,1.0234779000322821e-05
Slovenia,Services to transport,2021.0,9.709207906920603e-11,1.5438177974690631e-09
Slovenia,Telecomm,2021.0,2.3085111863885324e-10,3.6717267311937376e-09
Slovenia,Textiles & leather,2021.0,2.027935446743257e-08,1.263745082536224e-06
Slovenia,Tobacco,2021.0,2.0471319978347142e-08,1.2847575002363736e-06
Slovenia,Veg,2021.0,1.737828273804976e-07,1.127123482658624e-05
Slovenia,Waste & recycling,2021.0,6.987611563116963e-08,1.0857867597336979e-07
Slovenia,Water & sewage,2021.0,5.067546417399914e-08,3.0881662369339676e-06
Slovenia,Water transport,2021.0,0.0,0.0
Slovenia,Ws retail repair m vehicles,2021.0,1.8503737060602292e-10,2.942693494077798e-09
South Africa,Agriculture,2021.0,3.369987101234585e-08,1.7944194509653024e-07
South Africa,Air transport,2021.0,8.070617439318926e-07,7.3177230142973815e-06
South Africa,Arts and recreation,2021.0,5.869299936410531e-11,3.044224579438922e-10
South Africa,Basic metals,2021.0,4.799577451337229e-07,3.1667941984176184e-06
South Africa,Beverage,2021.0,7.467188479522886e-08,6.533114184901728e-07
South Africa,Cement lime plaster prod,2021.0,8.185347002100665e-06,2.0032046560506194e-05
South Africa,Cereals,2021.0,6.500224369878987e-08,5.732280540647642e-07
South Africa,Coke oven products,2021.0,5.110312826831197e-07,1.0233447142151178e-06
South Africa,Comp electronics & optical,2021.0,3.4706547029993065e-08,2.9751557037144523e-07
South Africa,Construction,2021.0,1.0168069866080347e-07,8.744164957270283e-07
South Africa,Dairy,2021.0,1.235147354999103e-07,1.073416014183897e-06
South Africa,Education,2021.0,1.3402653722627227e-10,6.951542489594206e-10
South Africa,Electric power & gas,2021.0,9.446147492335613e-06,8.515603227272366e-05
South Africa,Electrical equipment,2021.0,6.22734685134816e-08,3.782531118094509e-07
South Africa,Fabricated metal products,2021.0,3.3976958741963554e-07,2.5985060124427937e-06
South Africa,Fertilizers,2021.0,1.1068169293460109e-07,9.072946927175362e-07
South Africa,Finance & Insurance,2021.0,7.927229252324885e-12,4.111608947954556e-11
South Africa,Fish,2021.0,6.614230593331263e-07,5.854671127531595e-06
South Africa,Fishing,2021.0,1.1844951004770276e-10,6.143610205925807e-10
South Africa,Forestry,2021.0,3.952015305057766e-07,3.4849020562681123e-06
South Africa,Fruit,2021.0,4.2201957300281893e-07,3.728406404708477e-06
South Africa,Furniture & other manuf,2021.0,9.09735841097143e-08,7.177278014401618e-07
South Africa,Gas extraction,2021.0,3.164638050172027e-06,2.73103677344798e-05
South Africa,Gov security order,2021.0,3.4365724269772664e-08,9.344042207330336e-07
South Africa,Hard coal,2021.0,7.146340486691702e-07,3.1568761995827186e-07
South Africa,Health and social work,2021.0,2.0071956119917215e-10,1.0410703634110134e-09
South Africa,Hospitality,2021.0,1.8185978175933482e-10,0.0
South Africa,IT,2021.0,1.2739449136192623e-10,6.607558756424222e-10
South Africa,Lignite and peat,2021.0,7.669748343808765e-07,1.0170690873301986e-06
South Africa,Machinery and equipment,2021.0,6.209277577395242e-08,5.395617997319111e-07
South Africa,Meat,2021.0,5.460805351693017e-08,4.802187528675474e-07
South Africa,Motor vehicles & trans equip,2021.0,2.1938596456274023e-08,1.9138879284851627e-07
South Africa,Other chemicals,2021.0,5.196453061102638e-07,4.291826074239561e-06
South Africa,Other food,2021.0,2.0066292924983674e-07,1.7635856039882917e-06
South Africa,Other mining & quarrying,2021.0,5.323155035333293e-08,4.687040218949517e-07
South Africa,Other non-metallic minerals,2021.0,1.4576798258446204e-06,9.03859809456187e-06
South Africa,Other services,2021.0,1.9842852988819745e-08,1.4002103004052416e-07
South Africa,Paint glues detergents,2021.0,4.738896276570532e-07,3.886731851930981e-06
South Africa,Petroleum extraction,2021.0,2.936465510077466e-07,1.2131941215329854e-06
South Africa,Pharma,2021.0,1.6833361316054223e-07,9.840951771788669e-07
South Africa,Pipeline transport,2021.0,9.396912440132099e-10,0.0
South Africa,Postal & courier,2021.0,4.617572604796191e-07,4.147432223478705e-06
South Africa,Printing,2021.0,6.322048704407521e-08,5.609034327487458e-07
South Africa,Property and real estate,2021.0,1.8486157425240186e-11,9.588198835125482e-11
South Africa,Publishing,2021.0,1.401246289277207e-08,1.2192031829575297e-07
South Africa,Rail transport,2021.0,8.104858559484772e-08,7.348769837536977e-07
South Africa,Refined petroleum products,2021.0,1.3871045157298758e-06,1.2222860626649821e-05
South Africa,Rep and instal of machinery,2021.0,1.4595243020578364e-07,0.0
South Africa,Road transport,2021.0,1.854781113998573e-06,1.6817516808895963e-05
South Africa,Rubber & plastic,2021.0,1.0357489345224531e-07,9.077702424730923e-07
South Africa,Sawmill pulp paper,2021.0,3.599096052041414e-07,3.1782745437470346e-06
South Africa,Services to transport,2021.0,5.931470496336388e-09,6.374881024104122e-10
South Africa,Telecomm,2021.0,1.4527685218891513e-11,7.535061575460724e-11
South Africa,Textiles & leather,2021.0,6.034628020662074e-08,5.339611431780743e-07
South Africa,Tobacco,2021.0,1.746257347260363e-08,1.5301951269789936e-07
South Africa,Veg,2021.0,5.576328998303363e-07,4.922714852140632e-06
South Africa,Waste & recycling,2021.0,4.487273274446207e-07,3.31964698030251e-06
South Africa,Water & sewage,2021.0,3.6121580123920426e-08,3.197434934490212e-07
South Africa,Water transport,2021.0,2.968435508540543e-07,2.6915151164862826e-06
South Africa,Ws retail repair m vehicles,2021.0,1.3119116301811062e-10,3.436125534719953e-10
Spain,Agriculture,2021.0,3.168332391694073e-08,5.307594587965884e-07
Spain,Air transport,2021.0,3.334391576180729e-07,6.765759161153479e-06
Spain,Arts and recreation,2021.0,1.296786032531322e-10,0.0
Spain,Basic metals,2021.0,1.8458319066182047e-07,1.0635778494410726e-05
Spain,Beverage,2021.0,1.3093171081250949e-08,6.773570450145673e-07
Spain,Cement lime plaster prod,2021.0,2.3972336853954384e-06,2.891519173016066e-05
Spain,Cereals,2021.0,1.0095146365799387e-07,5.45714365789659e-06
Spain,Coke oven products,2021.0,9.796022684530268e-07,6.0520558666671345e-05
Spain,Comp electronics & optical,2021.0,1.7320926612949951e-09,9.614613798991617e-08
Spain,Construction,2021.0,8.823216516279381e-09,4.4069418072059537e-07
Spain,Dairy,2021.0,1.142514534990515e-08,6.05387442186956e-07
Spain,Education,2021.0,1.5268537910840054e-10,0.0
Spain,Electric power & gas,2021.0,6.256332660577213e-07,3.934860339701237e-05
Spain,Electrical equipment,2021.0,6.689961126513534e-09,3.956196410024456e-07
Spain,Fabricated metal products,2021.0,5.480955580012068e-09,3.1176709887568267e-07
Spain,Fertilizers,2021.0,6.217131146799584e-08,3.3364520362506042e-06
Spain,Finance & Insurance,2021.0,5.727341258385387e-11,0.0
Spain,Fish,2021.0,7.068791885625218e-08,3.6711801775242487e-06
Spain,Fishing,2021.0,5.366460479960388e-10,0.0
Spain,Forestry,2021.0,2.666639347188877e-08,1.4610067562464347e-06
Spain,Fruit,2021.0,1.1094479918735436e-07,5.906401380285332e-06
Spain,Furniture & other manuf,2021.0,3.1325726786944505e-09,1.7297858308997594e-07
Spain,Gas extraction,2021.0,1.9271934161272692e-08,1.1841099426324883e-06
Spain,Gov security order,2021.0,4.200697404664618e-09,0.0
Spain,Hard coal,2021.0,1.8088585080820374e-08,1.1455993530542277e-06
Spain,Health and social work,2021.0,1.197057627991523e-10,0.0
Spain,Hospitality,2021.0,3.397707631469042e-10,0.0
Spain,IT,2021.0,9.074917781768965e-11,0.0
Spain,Lignite and peat,2021.0,1.3155403764136242e-08,8.331675459426326e-07
Spain,Machinery and equipment,2021.0,2.9369133621252496e-08,1.5913653781067415e-06
Spain,Meat,2021.0,1.1246548249506839e-08,5.955598993810143e-07
Spain,Motor vehicles & trans equip,2021.0,4.44597306908584e-09,2.3398486014385384e-07
Spain,Other chemicals,2021.0,1.5945332551416817e-07,8.88730833966758e-06
Spain,Other food,2021.0,2.7468198433960332e-08,1.4478392670247867e-06
Spain,Other mining & quarrying,2021.0,3.217410034936604e-08,1.5664958770557614e-06
Spain,Other non-metallic minerals,2021.0,5.291563915034761e-07,1.819639652033744e-05
Spain,Other services,2021.0,8.030505241542139e-10,3.4825537572904774e-08
Spain,Paint glues detergents,2021.0,1.1501916985920288e-07,6.258570873650685e-06
Spain,Petroleum extraction,2021.0,2.930404120342811e-08,1.7972191867471316e-06
Spain,Pharma,2021.0,1.6693389635682124e-08,9.159511892677147e-07
Spain,Pipeline transport,2021.0,7.914856490282405e-09,0.0
Spain,Postal & courier,2021.0,4.617712547318869e-09,0.0
Spain,Printing,2021.0,2.3554546370749993e-08,1.3067530060165016e-06
Spain,Property and real estate,2021.0,7.193950496026689e-11,0.0
Spain,Publishing,2021.0,1.1529375842318874e-09,5.815462540901263e-08
Spain,Rail transport,2021.0,2.997419047418793e-08,0.0
Spain,Refined petroleum products,2021.0,3.315391096265412e-07,2.007155576080664e-05
Spain,Rep and instal of machinery,2021.0,9.555937449674372e-09,0.0
Spain,Road transport,2021.0,7.620334206956634e-07,0.0
Spain,Rubber & plastic,2021.0,1.421166526301481e-08,7.535839334978452e-07
Spain,Sawmill pulp paper,2021.0,1.6241595231187181e-07,8.537614040049276e-06
Spain,Services to transport,2021.0,2.862896156870672e-09,0.0
Spain,Telecomm,2021.0,5.309729372069809e-11,0.0
Spain,Textiles & leather,2021.0,1.1394740717395101e-08,6.181117710477815e-07
Spain,Tobacco,2021.0,1.8911090736437594e-08,1.0117858669611357e-06
Spain,Veg,2021.0,4.291649345172695e-08,1.9089449773306097e-06
Spain,Waste & recycling,2021.0,9.405126902252886e-08,1.3875310544223874e-06
Spain,Water & sewage,2021.0,2.4748061727184675e-08,1.361721184285631e-06
Spain,Water transport,2021.0,2.1882079506246756e-07,0.0
Spain,Ws retail repair m vehicles,2021.0,1.441128631602824e-10,0.0
Sweden,Agriculture,2021.0,2.026118658194857e-08,3.7762258778378455e-07
Sweden,Air transport,2021.0,1.852705732892358e-08,1.8629734974828374e-07
Sweden,Arts and recreation,2021.0,1.573508658379465e-11,1.6558874623582032e-09
Sweden,Basic metals,2021.0,1.3360050429959898e-07,9.417102064212513e-06
Sweden,Beverage,2021.0,4.87151060881141e-09,2.2155777851926438e-07
Sweden,Cement lime plaster prod,2021.0,6.944727231836177e-07,5.905480542799282e-06
Sweden,Cereals,2021.0,3.978422568622441e-08,1.8687958232060596e-06
Sweden,Coke oven products,2021.0,1.4837338531410938e-07,2.601361451863714e-06
Sweden,Comp electronics & optical,2021.0,4.371664006719193e-10,2.1955621231628313e-08
Sweden,Construction,2021.0,1.4331130132041269e-08,6.239409032630929e-07
Sweden,Dairy,2021.0,3.4798501956138237e-09,1.5959420212719532e-07
Sweden,Education,2021.0,3.3568243644426165e-11,3.532566121462414e-09
Sweden,Electric power & gas,2021.0,4.1766034125409576e-07,2.8027545883891558e-05
Sweden,Electrical equipment,2021.0,1.2885152785860279e-09,8.670838790712958e-08
Sweden,Fabricated metal products,2021.0,5.922132447281782e-09,4.0432797821971256e-07
Sweden,Fertilizers,2021.0,1.0038476778578638e-08,4.925121682606016e-07
Sweden,Finance & Insurance,2021.0,9.926182600695644e-12,1.0445853748588797e-09
Sweden,Fish,2021.0,3.931361072833009e-08,1.818936269606546e-06
Sweden,Fishing,2021.0,2.3088268568426442e-11,2.4297021974693487e-09
Sweden,Forestry,2021.0,1.6049288959872972e-08,8.179563432835313e-07
Sweden,Fruit,2021.0,2.0941479137403063e-08,1.0077955608435393e-06
Sweden,Furniture & other manuf,2021.0,8.194165936104355e-09,4.1172660319600465e-07
Sweden,Gas extraction,2021.0,1.9477344055075483e-07,2.235012924976385e-05
Sweden,Gov security order,2021.0,3.7641803874973195e-11,3.9612486887303165e-09
Sweden,Hard coal,2021.0,2.229213786794709e-08,3.8544695539330087e-07
Sweden,Health and social work,2021.0,2.7511214736929434e-11,2.895152518832826e-09
Sweden,Hospitality,2021.0,3.981175124349663e-11,0.0
Sweden,IT,2021.0,3.3585169383789975e-11,3.5343473076957673e-09
Sweden,Lignite and peat,2021.0,9.071138453707298e-08,1.2060008657467445e-06
Sweden,Machinery and equipment,2021.0,2.933156772216432e-09,1.3589759939068965e-07
Sweden,Meat,2021.0,5.744908899995865e-09,2.7060899453989686e-07
Sweden,Motor vehicles & trans equip,2021.0,3.7497596430355636e-09,1.6861603933558822e-07
Sweden,Other chemicals,2021.0,4.7254633209514705e-08,2.3454583428748606e-06
Sweden,Other food,2021.0,1.7529659031650825e-08,8.205587475513247e-07
Sweden,Other mining & quarrying,2021.0,3.97021147747407e-08,1.7030068055514545e-06
Sweden,Other non-metallic minerals,2021.0,3.0816338022402625e-07,7.5533470231199265e-06
Sweden,Other services,2021.0,1.9556880386035945e-09,9.691951515290819e-08
Sweden,Paint glues detergents,2021.0,6.047137292967949e-08,3.018865050943311e-06
Sweden,Petroleum extraction,2021.0,1.6605957310186308e-07,1.8969376869673555e-05
Sweden,Pharma,2021.0,6.526429480382606e-10,3.103621431709538e-08
Sweden,Pipeline transport,2021.0,5.951477010218584e-14,0.0
Sweden,Postal & courier,2021.0,2.146168876353475e-08,3.0154812547066027e-06
Sweden,Printing,2021.0,4.518986552977376e-09,2.1740158526215644e-07
Sweden,Property and real estate,2021.0,3.5832484439317665e-11,3.770844311039215e-09
Sweden,Publishing,2021.0,3.95497798289754e-10,1.7530497585302184e-08
Sweden,Rail transport,2021.0,3.8342106414946005e-09,0.0
Sweden,Refined petroleum products,2021.0,7.683589817068127e-08,7.110732156636862e-06
Sweden,Rep and instal of machinery,2021.0,2.516385445877257e-08,0.0
Sweden,Road transport,2021.0,1.1939003822995837e-07,1.6778582223010734e-05
Sweden,Rubber & plastic,2021.0,1.1006345582424095e-08,5.035321019398864e-07
Sweden,Sawmill pulp paper,2021.0,3.339441836472456e-08,1.5403451849023092e-06
Sweden,Services to transport,2021.0,3.269228937574492e-11,3.4391705061259627e-09
Sweden,Telecomm,2021.0,1.8568455275276092e-11,1.9540580296110298e-09
Sweden,Textiles & leather,2021.0,3.537708036339286e-09,1.6501147183437516e-07
Sweden,Tobacco,2021.0,1.536287913309561e-08,7.061869677394809e-07
Sweden,Veg,2021.0,4.060825610928227e-08,1.7982484333649577e-06
Sweden,Waste & recycling,2021.0,3.01890729488956e-08,8.578591400858096e-07
Sweden,Water & sewage,2021.0,4.101722396293877e-09,1.805227476055665e-07
Sweden,Water transport,2021.0,2.7587449301641116e-08,0.0
Sweden,Ws retail repair m vehicles,2021.0,4.0615997312675e-11,4.274037387060728e-09
Switzerland,Agriculture,2021.0,9.103070142285502e-09,2.3144640589010206e-07
Switzerland,Air transport,2021.0,1.0105787482737491e-08,0.0
Switzerland,Arts and recreation,2021.0,8.036861498978858e-11,8.442766556014328e-09
Switzerland,Basic metals,2021.0,1.0045941597959943e-08,4.795868944754156e-07
Switzerland,Beverage,2021.0,3.5865210612348482e-09,1.6146361654335155e-07
Switzerland,Cement lime plaster prod,2021.0,9.406620804307158e-07,6.497384953689898e-06
Switzerland,Cereals,2021.0,5.943819915938951e-08,2.7674955453956436e-06
Switzerland,Coke oven products,2021.0,2.8727265824632332e-08,1.425238565913006e-06
Switzerland,Comp electronics & optical,2021.0,1.886961153136146e-10,9.438343329360265e-09
Switzerland,Construction,2021.0,4.692975476367577e-09,1.9689998795291712e-07
Switzerland,Dairy,2021.0,3.318999713166212e-09,1.4817715127504593e-07
Switzerland,Education,2021.0,7.225697320309855e-10,7.590634190665786e-08
Switzerland,Electric power & gas,2021.0,8.366860966595437e-08,1.2662564151985996e-05
Switzerland,Electrical equipment,2021.0,7.100953426639929e-10,3.4649329846608707e-08
Switzerland,Fabricated metal products,2021.0,2.5154467917686056e-09,1.179304021642343e-07
Switzerland,Fertilizers,2021.0,1.9421171667973085e-08,9.049437771726475e-07
Switzerland,Finance & Insurance,2021.0,2.366310696183021e-11,2.485822209255611e-09
Switzerland,Fish,2021.0,2.716037476916093e-08,1.2877829706069074e-06
