jurisdiction,year,ipcc_code,iea_code,Product,tax_rate_incl_ex_clcu,ets_price_clcu,ets_2_price_clcu,tax_curr_code,ets_curr_code,ets_2_curr_code,tax_rate_incl_ex_usd,ets_price_usd,ets_2_price_usd,tax_rate_incl_ex_kusd,ets_price_kusd,ets_2_price_kusd,tax_curr_x_rate,ets_curr_x_rate,ets_2_curr_x_rate
Norway,1995,2F6,,,,,,,,,,,,,,,,,
Norway,1995,2G,,,,,,,,,,,,,,,,,
Norway,1995,2G1,,,,,,,,,,,,,,,,,
Norway,1995,2G2,,,,,,,,,,,,,,,,,
Norway,1995,2G3,,,,,,,,,,,,,,,,,
Norway,1995,2G4,,,,,,,,,,,,,,,,,
Norway,1995,2H,,,,,,,,,,,,,,,,,
Norway,1995,2H1,,,,,,,,,,,,,,,,,
Norway,1995,2H2,,,,,,,,,,,,,,,,,
Norway,1995,2H3,,,,,,,,,,,,,,,,,
Norway,1995,3,,,,,,,,,,,,,,,,,
Norway,1995,3A,,,,,,,,,,,,,,,,,
Norway,1995,3A1,,,,,,,,,,,,,,,,,
Norway,1995,3A2,,,,,,,,,,,,,,,,,
Norway,1995,3B,,,,,,,,,,,,,,,,,
Norway,1995,3B1,,,,,,,,,,,,,,,,,
Norway,1995,3B1A,,,,,,,,,,,,,,,,,
Norway,1995,3B1B,,,,,,,,,,,,,,,,,
Norway,1995,3B2,,,,,,,,,,,,,,,,,
Norway,1995,3B2A,,,,,,,,,,,,,,,,,
Norway,1995,3B2B,,,,,,,,,,,,,,,,,
Norway,1995,3B3,,,,,,,,,,,,,,,,,
Norway,1995,3B3A,,,,,,,,,,,,,,,,,
Norway,1995,3B3B,,,,,,,,,,,,,,,,,
Norway,1995,3B4,,,,,,,,,,,,,,,,,
Norway,1995,3B4A,,,,,,,,,,,,,,,,,
Norway,1995,3B4B,,,,,,,,,,,,,,,,,
Norway,1995,3B5,,,,,,,,,,,,,,,,,
Norway,1995,3B5A,,,,,,,,,,,,,,,,,
Norway,1995,3B5B,,,,,,,,,,,,,,,,,
Norway,1995,3B6,,,,,,,,,,,,,,,,,
Norway,1995,3B6A,,,,,,,,,,,,,,,,,
Norway,1995,3B6B,,,,,,,,,,,,,,,,,
Norway,1995,3B6B1,,,,,,,,,,,,,,,,,
Norway,1995,3B6B2,,,,,,,,,,,,,,,,,
Norway,1995,3B6B3,,,,,,,,,,,,,,,,,
